dG_fold,K_fold,frac_U,frac_N,frac_UC,frac_NC,frac_folded,frac_unfolded_pool,free_C,C_uM
-0.20000000000000018,1.3836032369007378,0.38310009399659617,0.5300585301106674,0.03643281505425844,0.05040856083847791,0.5804670909491453,0.4195329090508546,0.47549994929761286,0.5623413251903491
-0.20000000000000018,1.3836032369007378,0.37607946245803314,0.5203447615888241,0.043453446592821514,0.06012232936032119,0.5804670909491454,0.41953290905085466,0.5777162931048183,0.6812920690579611
-0.20000000000000018,1.3836032369007378,0.36786605504829184,0.5089806645107215,0.051666854002562726,0.07148642643842362,0.5804670909491452,0.41953290905085455,0.7022509048270318,0.8254041852680182
-0.20000000000000018,1.3836032369007378,0.358323882526785,0.49577808372289944,0.06120902652406962,0.08468900722624585,0.5804670909491453,0.4195329090508546,0.8541019662496847,1.0
-0.20000000000000018,1.3836032369007378,0.34732871988506575,0.4805651411015666,0.07220418916578887,0.09990194984757865,0.5804670909491453,0.4195329090508546,1.0394215196152206,1.2115276586285877
-0.20000000000000018,1.3836032369007378,0.3347808580307865,0.4632038788238026,0.08475205102006811,0.11726321212534271,0.5804670909491453,0.4195329090508546,1.2657840044766582,1.467799267622069
-0.20000000000000018,1.3836032369007378,0.320620670521413,0.443611797550712,0.09891223852944167,0.13685529339843336,0.5804670909491454,0.4195329090508547,1.542511878111048,1.7782794100389228
-0.20000000000000018,1.3836032369007378,0.30484585748418086,0.42178571517089364,0.11468705156667373,0.15868137577825164,0.5804670909491453,0.4195329090508546,1.8810662626869568,2.154434690031882
-0.20000000000000018,1.3836032369007378,0.28752814765478146,0.3978248757952289,0.13200476139607314,0.18264221515391632,0.5804670909491452,0.4195329090508546,2.295510239132547,2.610157215682536
-0.20000000000000018,1.3836032369007378,0.26882614671744304,0.37194872676180685,0.1507067623334116,0.2085183641873385,0.5804670909491454,0.4195329090508546,2.8030525336476293,3.1622776601683795
-0.20000000000000018,1.3836032369007378,0.24899037894561524,0.3445038942662946,0.1705425301052394,0.23596319668285076,0.5804670909491454,0.4195329090508546,3.4246811227691953,3.831186849557285
-0.20000000000000018,1.3836032369007378,0.2283569669055493,0.31595543857935265,0.19117594214530534,0.2645116523697926,0.5804670909491453,0.4195329090508546,4.18590123909768,4.6415888336127775
